0.612773,0.612773,0.619933,0.655776,0.606332,0.604059,0.633878,0.594960,0.596719,0.602659,0.595083,0.643270,0.685642,0.665489,0.654959,0.580087,0.491176,0.373383,0.382011,0.393187,0.377220,0.386867,0.428980,0.418639,0.417359,0.422921,0.415202,0.440542,0.470515,0.454124,0.459601,0.480311,0.505010,0.517540,0.501500,0.543508,0.511513,0.496187,0.506183,0.522725,0.533801,0.527167,0.527718,0.528716,0.534752,0.540970,0.525149,0.509402,0.522672,0.535348,0.530359,0.495223,0.486545,0.481783,0.498005,0.509238,0.528692,0.516424,0.518473,0.489141,0.486211,0.512183,0.520715,0.533703,0.498537,0.520706,0.516329,0.538268,0.533228,0.511242,0.498058,0.517474,0.516838,0.503415,0.517046,0.503609,0.495874,0.475177,0.497028,0.464449,0.406634,0.449384,0.502464,0.592394,0.619341,0.655836,0.618418,0.584232,0.582659,0.590791,0.610003,0.621627,0.597235,0.579570,0.619132,0.604607,0.604313,0.622804,0.622929,0.594728,0.606399,0.650740,0.815770,0.815770,0.852289,0.851668,0.630147,0.390351,0.402750,0.456991,0.464999,0.481487,0.486482,0.486259,0.467013,0.470119,0.473712,0.515058,0.514331,0.494951,0.476826,0.461161,0.486419,0.488987,0.474190,0.472408,0.482527,0.597754,0.672139
0.625096,0.625096,0.646586,0.622316,0.613497,0.619938,0.611864,0.601386,0.627752,0.619122,0.624188,0.652569,0.682891,0.679660,0.632115,0.561178,0.468813,0.366667,0.362303,0.423188,0.413399,0.408347,0.419639,0.408577,0.392854,0.407874,0.407433,0.449126,0.458265,0.474443,0.481994,0.521814,0.500833,0.494667,0.513107,0.525199,0.501025,0.486915,0.497090,0.506953,0.521053,0.518052,0.500224,0.542350,0.522477,0.524975,0.537576,0.500358,0.484529,0.476824,0.535696,0.526179,0.524890,0.525518,0.505323,0.503713,0.522273,0.517570,0.505200,0.500993,0.517061,0.501106,0.501315,0.527915,0.550874,0.502133,0.509835,0.504462,0.536666,0.515662,0.490928,0.501069,0.520650,0.523557,0.505456,0.518160,0.502477,0.483473,0.466729,0.464487,0.441466,0.420345,0.474890,0.574287,0.615948,0.627893,0.617015,0.600968,0.586952,0.618284,0.624802,0.605299,0.591720,0.593201,0.591155,0.587004,0.599852,0.599463,0.605495,0.596548,0.626240,0.556418,0.748226,0.828271,0.846485,0.841612,0.681015,0.460630,0.407075,0.443762,0.483355,0.489016,0.476663,0.478060,0.477042,0.483508,0.463678,0.478789,0.493495,0.488632,0.455586,0.492425,0.503098,0.504476,0.466570,0.462544,0.501494,0.494647,0.393440
0.627798,0.627798,0.599211,0.619855,0.603571,0.608545,0.598972,0.613793,0.606008,0.630172,0.643890,0.669635,0.672260,0.665397,0.624087,0.579401,0.441079,0.390405,0.378804,0.382533,0.405478,0.399038,0.425076,0.415332,0.392794,0.401314,0.450172,0.455641,0.471142,0.495608,0.486272,0.509614,0.497188,0.499561,0.510156,0.518762,0.492022,0.510142,0.506704,0.493668,0.508976,0.518455,0.516436,0.503291,0.500029,0.530030,0.526210,0.520572,0.512374,0.502884,0.523515,0.515189,0.506225,0.519652,0.527390,0.497009,0.510838,0.496709,0.501431,0.508958,0.485333,0.460372,0.520754,0.517488,0.511607,0.506933,0.502179,0.494372,0.531700,0.512652,0.523374,0.504786,0.506488,0.497688,0.500861,0.512169,0.516702,0.497378,0.482575,0.463005,0.456987,0.420630,0.461534,0.530693,0.573700,0.616335,0.623257,0.611394,0.580959,0.614641,0.612178,0.605062,0.599231,0.597370,0.582594,0.574581,0.595816,0.594355,0.593416,0.623367,0.634579,0.588653,0.637762,0.805997,0.851928,0.894187,0.819480,0.544929,0.388882,0.426543,0.449898,0.470582,0.476943,0.473462,0.482581,0.486154,0.460556,0.508450,0.504296,0.487172,0.482237,0.481862,0.509003,0.527157,0.525529,0.489273,0.424419,0.226665,0.160980
0.606688,0.606688,0.598276,0.582718,0.588105,0.597553,0.594546,0.591046,0.629887,0.656459,0.656791,0.671472,0.659301,0.635714,0.635374,0.520401,0.409954,0.389338,0.373147,0.372877,0.389798,0.404832,0.419974,0.418275,0.389445,0.408947,0.437469,0.452127,0.496897,0.479098,0.482230,0.506263,0.504794,0.478754,0.501504,0.489927,0.496516,0.526614,0.506535,0.492954,0.534159,0.532705,0.516403,0.507165,0.493189,0.521983,0.541572,0.518731,0.497828,0.502450,0.505880,0.517487,0.526911,0.526914,0.525179,0.504076,0.499866,0.523382,0.503935,0.494457,0.504337,0.521980,0.543527,0.541982,0.516177,0.506448,0.498895,0.502684,0.504613,0.492271,0.494791,0.515043,0.512391,0.490461,0.490238,0.485487,0.500395,0.487844,0.469147,0.457940,0.440887,0.410860,0.433655,0.483442,0.562765,0.614615,0.609914,0.626256,0.620676,0.620588,0.602921,0.637252,0.606773,0.629778,0.616787,0.616537,0.626326,0.627674,0.615744,0.617163,0.600619,0.591415,0.576588,0.735952,0.919347,0.844590,0.869361,0.739999,0.473484,0.405317,0.434478,0.441839,0.478015,0.482605,0.464373,0.488349,0.501404,0.503825,0.482809,0.483673,0.480246,0.500395,0.515024,0.519844,0.490569,0.379936,0.211102,0.185162,0.182252
0.605903,0.605903,0.593149,0.594153,0.615166,0.590572,0.609392,0.599490,0.621667,0.658133,0.650659,0.651775,0.626786,0.626901,0.627947,0.560357,0.410359,0.376867,0.363287,0.380535,0.401569,0.379900,0.403527,0.370607,0.407424,0.395328,0.433981,0.448686,0.459160,0.487101,0.465109,0.486554,0.500294,0.501039,0.499001,0.536190,0.544220,0.511203,0.486959,0.479404,0.516233,0.516540,0.504680,0.488555,0.499771,0.518720,0.530805,0.525004,0.510745,0.505422,0.520644,0.512457,0.536309,0.559913,0.519087,0.505147,0.498613,0.514637,0.515922,0.466201,0.506168,0.510580,0.521107,0.530963,0.533128,0.520910,0.513053,0.508543,0.508981,0.495212,0.519185,0.507580,0.511799,0.509542,0.486009,0.474438,0.501917,0.498200,0.486220,0.448647,0.431423,0.410375,0.433963,0.458897,0.541164,0.580689,0.646355,0.629753,0.631029,0.633476,0.635192,0.631211,0.641210,0.634645,0.649414,0.628034,0.618953,0.613231,0.604994,0.603373,0.594972,0.592487,0.613233,0.628995,0.749856,0.857745,0.871029,0.870671,0.612264,0.420460,0.430196,0.451617,0.442585,0.475069,0.492508,0.496900,0.496943,0.493387,0.488599,0.487505,0.498721,0.502336,0.523040,0.534798,0.400667,0.214996,0.182620,0.207509,0.195370
0.616737,0.616737,0.612545,0.610368,0.611995,0.622658,0.620291,0.616626,0.625248,0.641094,0.637216,0.648573,0.645040,0.610422,0.605267,0.552852,0.454128,0.378687,0.374961,0.403734,0.401064,0.395036,0.415549,0.390502,0.402577,0.427223,0.398335,0.444093,0.457643,0.488779,0.461274,0.469393,0.511410,0.511800,0.516027,0.517628,0.502518,0.489749,0.503528,0.537687,0.500262,0.473780,0.503079,0.524018,0.511974,0.523985,0.506870,0.500361,0.511589,0.514637,0.511452,0.501934,0.509758,0.480241,0.512760,0.502702,0.509830,0.517270,0.498456,0.495635,0.522498,0.515736,0.516062,0.499021,0.509444,0.509004,0.518938,0.502132,0.506357,0.500749,0.525517,0.513179,0.520889,0.497120,0.504331,0.470248,0.511554,0.522426,0.491675,0.464129,0.415630,0.424261,0.401496,0.440925,0.492020,0.577887,0.604459,0.617634,0.621231,0.610252,0.634443,0.666184,0.644949,0.620428,0.619092,0.621696,0.601894,0.596114,0.611977,0.616609,0.603906,0.595877,0.625683,0.536684,0.713944,0.814135,0.854610,0.881098,0.830245,0.466425,0.403898,0.443063,0.447486,0.457866,0.475176,0.497501,0.482663,0.491060,0.498393,0.494893,0.522632,0.511530,0.521354,0.388389,0.180175,0.201577,0.205066,0.222272,0.210037
0.597353,0.597353,0.591690,0.611114,0.625588,0.655143,0.609228,0.612700,0.625978,0.625927,0.622995,0.637040,0.612414,0.605082,0.613044,0.574140,0.467345,0.331308,0.364923,0.375153,0.406295,0.405484,0.400517,0.378644,0.388275,0.409899,0.390343,0.454938,0.481149,0.456360,0.456894,0.470693,0.490070,0.511838,0.497190,0.523499,0.513238,0.488613,0.511793,0.499973,0.503543,0.517677,0.517108,0.502229,0.515905,0.520332,0.514306,0.505192,0.524359,0.523046,0.505219,0.498571,0.485809,0.503630,0.491526,0.509821,0.492861,0.510126,0.498671,0.499683,0.506875,0.502556,0.507468,0.509811,0.512210,0.491030,0.510348,0.485295,0.492256,0.515100,0.509934,0.501912,0.491416,0.484665,0.485237,0.513207,0.523500,0.512971,0.472850,0.488356,0.492183,0.418984,0.390189,0.441703,0.494030,0.593002,0.610792,0.640041,0.635102,0.623557,0.638109,0.651251,0.629893,0.628091,0.613056,0.605300,0.619342,0.610285,0.606620,0.625862,0.618544,0.596191,0.610312,0.584710,0.635081,0.765220,0.838294,0.854397,0.863626,0.663396,0.412206,0.440060,0.444409,0.468538,0.480877,0.506863,0.462971,0.504221,0.481475,0.512287,0.521495,0.525405,0.373886,0.224116,0.208775,0.188750,0.183991,0.205252,0.237552
0.604556,0.604556,0.619503,0.616377,0.632535,0.640813,0.616743,0.637344,0.633688,0.637974,0.621524,0.615176,0.621323,0.643802,0.621665,0.567546,0.459288,0.351781,0.364974,0.380963,0.392889,0.410089,0.424543,0.383412,0.392727,0.411564,0.399830,0.427367,0.475132,0.463741,0.454718,0.492159,0.480856,0.462065,0.501792,0.510604,0.494974,0.482356,0.475353,0.498031,0.519420,0.529744,0.518681,0.501832,0.523089,0.512078,0.506926,0.529519,0.544087,0.533097,0.526357,0.509102,0.493720,0.488261,0.455825,0.487598,0.491580,0.482481,0.517079,0.515543,0.529822,0.514733,0.518004,0.501914,0.522756,0.519906,0.514343,0.481557,0.510982,0.514753,0.510594,0.500708,0.505411,0.482006,0.501343,0.493231,0.495272,0.513102,0.476283,0.472111,0.463594,0.432444,0.422418,0.456833,0.513191,0.548260,0.594640,0.613117,0.632962,0.614058,0.627699,0.630476,0.620006,0.633710,0.613403,0.630060,0.604037,0.611273,0.612867,0.634899,0.607604,0.605565,0.605335,0.575174,0.544107,0.653541,0.826429,0.837987,0.875964,0.864143,0.553996,0.430658,0.461275,0.483601,0.480690,0.483343,0.482265,0.489127,0.504879,0.501478,0.524776,0.369105,0.167025,0.171124,0.192466,0.182984,0.216665,0.184440,0.231964
0.627339,0.627339,0.646725,0.636066,0.636084,0.659673,0.617339,0.648336,0.646082,0.652164,0.630918,0.624144,0.623545,0.638813,0.610665,0.537091,0.467549,0.358994,0.369731,0.385060,0.403317,0.405968,0.414181,0.383153,0.392503,0.405050,0.405801,0.423848,0.441535,0.481335,0.477257,0.471484,0.481623,0.450973,0.492216,0.516128,0.495442,0.473118,0.488873,0.484006,0.526436,0.539025,0.504272,0.519224,0.513116,0.491718,0.499514,0.495428,0.525882,0.526049,0.504700,0.493999,0.495262,0.493007,0.472835,0.484984,0.475645,0.473731,0.482830,0.492955,0.513399,0.489900,0.469109,0.524669,0.518663,0.545090,0.547377,0.505658,0.511575,0.514398,0.485114,0.494522,0.480386,0.493009,0.491067,0.503953,0.475934,0.506355,0.477524,0.497783,0.435725,0.449838,0.445692,0.440811,0.505897,0.527669,0.597406,0.614439,0.595218,0.616826,0.609404,0.612793,0.618618,0.616463,0.604440,0.622191,0.610706,0.625676,0.626922,0.611783,0.601186,0.593519,0.610566,0.580781,0.544999,0.573857,0.746786,0.848239,0.871932,0.885506,0.732368,0.478929,0.412588,0.448256,0.463711,0.454613,0.475449,0.490816,0.509537,0.525015,0.370451,0.180558,0.131333,0.209283,0.202685,0.189708,0.212185,0.194767,0.179819
0.620680,0.620680,0.665421,0.652269,0.622954,0.652677,0.673304,0.660915,0.637893,0.649033,0.620426,0.622799,0.650582,0.627837,0.607767,0.517394,0.440196,0.357344,0.389018,0.384317,0.395900,0.418720,0.396361,0.386322,0.408379,0.415820,0.403799,0.451005,0.476533,0.487121,0.480500,0.493197,0.475517,0.474978,0.513274,0.488849,0.516989,0.475402,0.486715,0.502843,0.503469,0.511634,0.512425,0.510640,0.505442,0.503131,0.516599,0.505306,0.506771,0.506323,0.504756,0.498680,0.500317,0.511010,0.472696,0.474366,0.501235,0.485254,0.475140,0.470952,0.465012,0.487088,0.497487,0.501699,0.518600,0.510594,0.516393,0.513591,0.518978,0.500486,0.494269,0.502230,0.513851,0.502566,0.495202,0.487087,0.492374,0.497443,0.478697,0.474423,0.455576,0.443272,0.428484,0.471047,0.522065,0.542488,0.590278,0.597748,0.597086,0.608574,0.605526,0.620777,0.609538,0.620851,0.634394,0.629661,0.586068,0.624201,0.604509,0.608417,0.618230,0.606022,0.586960,0.593060,0.551700,0.520750,0.633886,0.832943,0.865962,0.840138,0.854259,0.629048,0.344464,0.446515,0.452517,0.469723,0.474545,0.510689,0.523661,0.367979,0.144123,0.138721,0.174636,0.205057,0.210944,0.174386,0.183189,0.203501,0.206135
