-0.000675,-0.000675,-0.000952,0.008216,-0.000851,-0.000907,0.007731,-0.001298,0.000131,0.000511,-0.005173,0.000367,0.004563,0.000411,0.005425,0.001998,0.006342,0.003020,0.002511,0.001134,-0.004672,-0.003605,0.005390,0.002063,0.002137,0.003627,0.002131,0.002282,0.005035,-0.001368,-0.001877,-0.000576,0.002594,0.004451,-0.000706,0.007738,0.001893,0.000736,0.002350,0.004504,0.004376,0.003608,0.003388,0.002540,0.003499,0.005197,0.003112,-0.000284,0.004255,0.005057,0.002988,-0.003721,-0.004031,-0.005499,-0.000225,0.001930,0.005512,0.001355,0.003568,-0.002510,-0.003231,0.001278,0.001737,0.005424,-0.003352,0.001638,0.003189,0.006542,0.005106,0.003002,-0.000546,0.005065,0.003747,0.000267,0.004977,0.002456,0.001752,-0.000382,0.007634,0.004633,-0.000903,0.004282,0.000018,0.005718,0.003479,0.008386,0.002629,-0.000025,-0.000064,-0.000878,0.002145,0.004791,0.001549,-0.002656,0.007198,0.002662,0.002303,0.005242,0.005481,-0.002241,0.002180,0.004355,0.006746,-0.000845,0.003768,0.003991,0.003625,0.000301,-0.001235,0.003177,-0.000455,0.002826,0.003595,0.002992,-0.000283,0.001535,0.000665,0.008387,0.006798,0.002629,0.002207,-0.003288,0.001117,0.001977,0.000961,0.003846,0.002308,-0.002348,0.008165,0.002551,0.007949,0.001651,0.002579,0.004929,0.003385,0.000776,0.008345,0.004511,0.001525,0.001204,0.003890,0.004214,0.001114,0.000211,0.003389,0.000825,-0.001149,0.010088,0.004244,0.002612,0.004458,0.001298,-0.002026,0.001400,-0.001072,0.004585,0.001056,0.002381,0.001071,0.009456,0.002317,-0.000856,0.002890,0.004599,0.000222,-0.002005,-0.000208,0.001623,0.003592,0.002514,-0.003569,0.008364,0.001862,0.002056,0.006806,-0.001307,-0.004391,-0.006814,0.006334,0.004272,0.005225,0.004919,0.000239,0.000859,0.005237,0.003460,0.000606,0.001280,0.005504,0.000037,-0.000637,0.004575,0.010453,-0.002296,0.002797,0.000588,0.007519,0.003691,-0.001817,0.001549,0.005458,0.006507,0.001913,0.005751,0.003025,0.001339,-0.000654,0.004158,0.005869,-0.001438,-0.002173,0.005083,0.005713,0.003398,0.002001,0.002918,0.000073,0.006731,0.006769,0.001723,-0.000161,0.001760,0.001052,-0.000483,0.002632,0.001169,0.002134,-0.001743,0.006761,-0.004151,0.001882,0.001414,0.002734,0.000987,0.001449,0.006970,0.000227,0.001369,0.006027,0.005121,0.001289,0.001569,0.001619,0.004505,-0.002117,-0.000389,0.002032,0.002292,-0.004372,0.004482,0.003954,0.004363,-0.003570,-0.000983,0.003204,0.001217,0.003677
0.003915,0.003915,-0.003124,0.003542,-0.000392,0.001002,-0.001096,0.003587,-0.000851,0.002985,0.000463,0.002289,0.000738,0.001710,0.000853,0.006414,-0.000205,0.004885,0.003083,-0.000559,0.001904,-0.001579,0.004160,0.001999,-0.001315,-0.000010,0.007576,0.003117,0.002503,0.005105,-0.000275,0.004250,0.000233,0.000927,0.002223,0.004643,-0.002566,0.001597,0.000783,-0.002597,0.000016,0.001248,0.000767,-0.002597,-0.003283,0.003612,0.001454,0.002214,0.001649,-0.000683,0.003435,0.000167,-0.001608,0.001097,0.004420,-0.002121,0.002532,-0.002911,-0.001046,0.002421,-0.004059,-0.009900,0.002679,0.000174,0.000026,0.000215,-0.000101,-0.002155,0.007025,0.002340,0.006242,0.001234,0.001460,-0.000658,0.000588,0.003369,0.005214,0.002926,0.003867,0.001912,0.006316,0.000970,0.002168,0.000062,-0.001394,0.002270,0.001997,0.001780,-0.005448,0.002066,0.000448,-0.000631,-0.001549,-0.001313,-0.003316,-0.005951,-0.000821,-0.001865,-0.002182,0.004807,0.008302,-0.000411,-0.001792,0.000739,0.002100,0.005889,0.001586,-0.000955,-0.000999,-0.000339,-0.000389,0.000725,0.001177,-0.000353,0.001924,0.003478,-0.004518,0.006257,0.004853,0.001421,0.000699,-0.001328,0.002845,0.007108,0.005216,-0.001814,0.003160,0.001458,-0.000331,-0.000501,-0.000590,-0.004913,-0.003463,-0.001142,-0.001350,-0.002542,0.005221,0.006070,0.001297,0.003890,0.001865,-0.001842,0.004856,-0.003303,-0.004320,0.004246,0.001903,-0.001715,-0.000663,0.000416,0.003177,0.003549,-0.002078,0.002315,0.004199,0.001565,0.008876,0.001123,-0.000013,0.004638,0.002770,-0.004126,0.000975,-0.003120,-0.003579,0.004198,0.000660,-0.001735,0.006646,0.004266,0.001368,0.000649,-0.004110,0.001913,0.005332,0.000072,-0.003209,-0.001032,-0.001273,0.001625,0.002994,0.000976,0.002446,-0.000556,-0.000731,0.004884,-0.000559,-0.000876,0.001289,0.002497,0.005222,0.005590,0.000850,-0.000156,-0.001399,-0.000724,0.000494,-0.002613,-0.001375,0.003487,0.003121,-0.001683,-0.001156,-0.002931,0.000905,-0.000315,-0.001780,0.001114,0.000809,-0.002031,0.000835,-0.001839,0.000684,0.004309,-0.003085,0.001586,0.001613,0.001582,-0.004785,0.004845,-0.002908,0.004646,0.001884,0.002512,0.005392,0.006149,0.004297,0.004225,0.000143,-0.000424,-0.001142,0.001931,0.011758,-0.000377,0.001381,0.001188,0.002334,-0.000905,0.000187,-0.003471,0.003637,0.002717,-0.003722,0.003258,0.004533,0.004685,-0.000971,-0.000156,-0.001209,0.001996,0.003385,0.002457,-0.003593,-0.000598,-0.000479,0.001797,-0.001366
-0.000880,-0.000880,-0.003420,-0.002545,0.002347,-0.004935,0.001252,-0.001486,-0.000716,0.003049,-0.000709,-0.000045,-0.004359,-0.001236,0.005650,0.003241,-0.005500,0.000252,-0.000751,-0.001097,0.001767,-0.006493,-0.000883,-0.008011,0.001135,-0.002168,0.005164,0.002275,-0.000490,0.004129,-0.003914,0.000230,0.001351,0.000302,-0.001310,0.006905,0.007821,0.000682,-0.004701,-0.007140,0.001197,0.001329,-0.001100,-0.005346,-0.003460,0.000017,0.003074,0.002840,-0.000051,-0.000906,0.001711,-0.000762,0.003473,0.009226,0.000571,-0.001480,-0.002033,0.000865,0.002349,-0.008299,-0.000121,-0.003018,-0.001879,0.001942,0.004481,0.001952,0.000528,-0.000157,0.002477,-0.002026,0.003820,0.000293,0.001942,0.001453,-0.003472,-0.004709,0.001270,0.000556,0.001631,-0.001910,-0.000838,-0.001795,0.004742,-0.000656,0.000183,-0.001541,0.008736,0.000646,0.000991,0.002971,0.001376,-0.001338,0.002352,0.002531,0.006714,0.002280,0.002370,0.001433,-0.000149,0.001040,-0.000235,-0.000801,0.004720,0.000574,-0.004246,0.002331,0.003594,0.004128,-0.001241,0.001921,0.000782,0.001537,-0.004631,0.001153,0.002997,0.002796,0.002017,0.001626,-0.000081,-0.000660,0.000437,-0.001347,0.001783,0.003384,0.005317,0.002963,-0.000355,0.003408,0.001501,0.002717,0.002203,0.000094,-0.001153,0.001348,0.002468,0.002285,0.000322,0.000147,-0.001210,0.002405,0.004201,-0.002604,0.000220,-0.000631,-0.000827,0.002801,0.001963,0.004916,0.000391,-0.002691,0.004302,-0.001684,0.001451,0.006177,-0.002828,0.001699,0.000005,0.005426,-0.002526,-0.002308,0.004727,0.002374,0.002335,0.000888,-0.002326,-0.003891,-0.000361,0.007814,-0.001294,-0.007750,-0.001062,0.004433,-0.000465,0.003068,-0.001251,-0.001975,0.000272,0.000705,0.000374,-0.001154,0.000632,-0.006459,0.001803,-0.000872,0.000873,0.002501,-0.001400,-0.000493,0.004918,0.001006,0.000145,-0.004738,-0.000273,-0.000300,0.002813,-0.001450,0.001599,-0.001131,0.005469,0.002527,0.005928,-0.000655,0.002314,-0.006108,0.002126,0.006716,0.000913,-0.000997,-0.005851,0.000629,-0.002268,-0.000170,-0.004964,-0.001021,-0.001922,-0.002779,-0.002308,-0.004276,0.000391,0.007311,0.002732,-0.001384,0.000567,0.002323,-0.001734,-0.002116,0.003069,0.004014,0.001098,-0.000399,0.008066,-0.004452,0.002761,-0.001166,0.001629,0.003366,0.006067,-0.002999,-0.000613,0.001561,-0.001328,-0.001359,-0.001021,0.003429,-0.000109,0.002394,0.000980,-0.001614,0.003653,-0.002077,-0.000854,0.002929,-0.002505,0.002948,0.002621,0.006537,0.001582
-0.001585,-0.001585,-0.004151,-0.000396,0.001487,0.008857,-0.001587,-0.001194,-0.001556,-0.003015,-0.003009,0.002323,-0.002352,-0.004001,0.001915,0.004680,0.004071,-0.004345,0.002123,-0.001684,0.002616,0.000027,-0.000773,-0.005237,-0.002222,0.002704,-0.004442,0.005714,0.006587,-0.003003,-0.002461,-0.001561,-0.000239,0.003620,-0.000418,0.005465,0.003214,-0.002251,0.002930,-0.001333,-0.000041,0.003451,0.003001,-0.001245,0.000910,0.002262,0.002591,-0.000865,0.001857,0.000414,-0.001372,-0.000092,-0.001827,0.004068,0.000257,0.004074,-0.001784,0.003330,0.000447,-0.000356,0.001184,-0.001093,0.000266,0.000504,0.001894,-0.004436,0.001565,-0.003298,-0.000563,0.003513,0.001935,0.000884,-0.001288,-0.002702,-0.001370,0.004558,0.005245,0.004667,-0.003015,0.004018,0.009446,-0.000619,-0.004754,-0.000629,-0.002041,0.006263,0.001470,0.004688,0.002303,-0.000275,0.002865,0.004977,0.000899,0.002207,0.000426,-0.001153,0.003593,0.002023,0.000785,0.005052,0.004725,-0.000429,0.004562,0.001221,0.004420,-0.000380,0.000284,0.001524,0.001312,-0.001283,-0.000052,0.001814,-0.002617,-0.000238,0.000313,0.006359,-0.004184,0.006564,-0.002204,0.003597,0.001806,0.000190,0.002255,0.002548,0.005724,0.001974,-0.000436,0.002316,0.005796,-0.001578,0.002060,-0.000127,0.001444,0.002996,-0.001229,0.002012,-0.002443,-0.000714,-0.002479,-0.000591,0.001619,0.004889,0.002199,0.002914,0.001397,0.000390,0.002653,0.000275,-0.000541,0.000831,0.004985,-0.003675,-0.000237,0.003718,-0.001619,0.000393,0.006111,-0.000011,-0.004069,0.003762,-0.000738,-0.006304,0.002305,0.002072,-0.000747,-0.002251,-0.004755,-0.000530,0.003041,0.003240,0.002168,-0.001065,0.004070,0.001289,0.001091,0.005948,0.006170,0.002291,0.003890,0.002877,0.001013,0.001905,-0.006691,0.001089,0.000005,-0.001659,0.006334,0.004877,0.007824,0.003204,0.004395,-0.000996,0.003270,0.001224,0.001233,-0.003980,0.003774,0.003120,0.002880,0.001452,0.004137,-0.001658,0.002670,-0.001102,-0.001302,0.005157,-0.001116,-0.000059,0.001092,-0.000112,0.000601,0.001671,0.001715,-0.002324,-0.000462,-0.000915,0.002842,-0.002157,0.002088,0.002802,-0.000242,0.004640,0.000091,0.005783,-0.001926,0.000699,0.000755,0.006026,0.000950,0.002160,0.003176,-0.001282,-0.001929,-0.000998,0.002337,-0.001039,0.001457,0.005557,0.001174,0.003143,0.003321,0.005254,0.001183,0.001848,0.001166,0.001884,0.003392,-0.001377,0.001577,0.002177,-0.001360,-0.000328,0.001743,-0.000823,0.005344,-0.002207,0.004890
0.001768,0.001768,0.004679,0.001907,0.001521,0.006919,-0.005954,-0.000154,-0.001775,0.001443,-0.000397,0.001062,-0.000727,0.001862,-0.000621,-0.002236,0.003988,-0.000725,0.000657,0.000315,0.001912,-0.000926,0.001597,-0.004215,-0.001116,0.001224,-0.000223,-0.000868,-0.003310,0.003439,-0.000103,-0.002426,0.000940,-0.008043,-0.000528,0.004010,-0.000873,-0.004309,0.000305,-0.003482,0.003901,0.006208,-0.001830,0.002599,0.001621,-0.003535,-0.001616,-0.003312,0.002872,0.001995,-0.001196,-0.001350,0.000779,0.001945,-0.001146,0.001681,-0.002984,-0.004130,-0.001286,0.000450,0.005483,-0.001595,-0.007742,0.005165,0.001182,0.005563,0.008382,-0.000050,0.002072,0.002900,-0.003739,-0.000314,-0.004014,-0.000400,-0.000776,0.002591,-0.005421,0.003402,-0.002045,0.007143,-0.004103,0.003448,0.003985,-0.003975,0.000774,-0.004380,0.002654,0.002213,-0.005349,0.000315,-0.001481,-0.000748,-0.000198,-0.000008,-0.003240,0.001725,0.000050,0.003607,0.003972,0.000362,-0.001524,-0.002701,0.003596,-0.000330,-0.004066,0.001058,0.000210,0.002359,0.002789,0.001663,-0.002861,0.002254,-0.000206,-0.000702,-0.000097,-0.005019,-0.001075,-0.000269,0.000625,0.001405,0.001143,0.000541,-0.005657,0.003316,0.001314,-0.001625,0.003526,-0.000725,-0.005869,-0.001961,0.008503,0.003576,-0.003947,0.001211,0.004015,0.002987,-0.001179,0.002430,-0.001528,0.001124,0.006169,-0.000249,0.000744,-0.005202,0.000003,0.001094,0.007433,-0.000231,-0.000595,0.004097,-0.000558,-0.002593,0.003064,0.003302,-0.001651,0.004470,0.005681,0.004528,0.000680,0.004047,-0.002024,-0.002723,0.004786,-0.002672,0.004628,-0.004524,-0.000604,0.001440,-0.000962,0.001586,0.002428,0.002293,0.000448,-0.000434,0.002890,0.000708,0.001276,0.000776,0.001767,0.000986,0.001026,0.005677,-0.002378,-0.001795,0.003753,0.000550,0.000781,0.000012,-0.003085,0.000711,0.000159,-0.000826,0.002202,-0.001514,0.000596,0.001856,0.004249,-0.000722,-0.000385,0.002351,0.005163,0.001915,0.000294,-0.000324,0.000662,0.002268,-0.000707,0.002244,-0.000207,-0.000274,-0.001886,0.003833,0.005166,-0.000150,0.003037,0.000648,-0.000766,0.000561,-0.002016,0.002841,-0.000413,0.002519,0.005091,0.004417,-0.005911,0.003151,-0.002211,0.000396,0.003425,0.002006,-0.001330,0.002201,-0.004013,-0.004012,-0.001294,0.002779,0.002223,-0.004306,-0.000345,0.001043,-0.005310,0.004801,0.000809,0.001309,-0.001565,0.001930,0.001834,0.002028,-0.004911,-0.003032,-0.001361,-0.000005,0.000387,-0.006116,-0.003212,0.002934,0.003920
0.001244,0.001244,-0.002954,0.005604,0.002833,0.000395,0.004982,0.001550,-0.008143,0.005740,-0.005112,-0.001127,-0.001273,0.004435,-0.001861,-0.001834,-0.004416,-0.002128,0.005334,0.004773,-0.000700,0.000714,-0.000314,-0.000701,0.000743,0.000400,0.004376,0.004437,-0.003243,0.000820,0.001236,0.000966,0.006094,0.001011,0.001224,0.000459,0.002719,0.003214,0.000489,0.007998,-0.000511,-0.000525,-0.002020,0.000893,0.001831,-0.001613,-0.000856,-0.000230,-0.004324,-0.001529,-0.006397,0.004357,0.000571,0.002145,-0.004930,0.000706,0.008162,-0.003061,0.001926,-0.003213,0.000953,0.001979,-0.000268,0.007701,-0.004507,0.003018,0.002657,0.001552,0.002495,-0.001544,-0.002085,-0.003352,-0.001150,0.001126,-0.001933,-0.008100,-0.005377,-0.002602,-0.000947,-0.004078,-0.004643,0.004602,0.000184,0.003041,-0.000151,-0.002695,0.001848,-0.001671,-0.004475,-0.003713,0.000305,0.001537,-0.004562,-0.001937,0.005960,0.000207,0.000391,0.002954,0.000727,-0.001764,0.003579,-0.001184,-0.003420,0.007447,0.006824,-0.004553,0.000180,-0.001923,-0.004354,-0.000943,0.000311,-0.001180,0.001352,-0.003133,0.000821,0.001978,0.001402,-0.001357,-0.004548,-0.002614,-0.004861,-0.004270,0.000321,-0.003150,-0.001208,-0.003501,-0.004279,-0.000879,0.002187,0.000731,0.005718,0.001595,0.000126,-0.001302,-0.000467,0.001653,0.003062,0.004533,-0.002879,0.001005,0.002597,0.002372,-0.001261,0.005701,-0.004608,0.002458,0.003011,-0.001294,0.003014,-0.003905,0.002386,0.001845,0.004714,-0.005630,0.004562,0.002396,-0.004203,-0.001916,0.006654,-0.000391,-0.001237,-0.004081,0.004883,-0.005523,0.000469,-0.001754,-0.003012,0.001766,-0.001553,0.000513,-0.000290,0.000596,-0.004154,-0.001099,0.009081,0.000890,-0.001881,0.000885,0.000854,-0.003098,0.003504,-0.002395,-0.001422,-0.002461,0.002945,0.004310,0.002447,0.001463,0.003306,-0.002461,-0.005464,-0.001034,0.006265,-0.000039,-0.001409,-0.002291,0.002134,-0.001200,-0.001719,0.000601,0.002957,0.000944,-0.002707,0.003019,-0.002926,0.000704,0.002390,-0.001423,0.003464,0.002362,-0.002321,-0.002119,0.002418,-0.001330,-0.003267,-0.000233,-0.001506,0.001193,0.000845,0.002004,-0.000753,0.002707,0.001150,0.002008,0.000519,0.000483,0.000179,0.003834,-0.000465,-0.001310,0.000176,0.006362,-0.002516,0.004273,0.000055,0.002654,0.000429,0.002397,0.000039,0.001198,0.001710,0.001252,-0.005664,0.004156,0.001084,0.004315,0.008603,0.004271,0.003868,0.000030,0.000287,-0.000485,0.006734,-0.000190,-0.001440,0.001241,-0.000670
0.004350,0.004350,-0.002804,0.001732,0.004741,-0.002721,0.008047,0.003010,-0.002980,-0.001958,-0.003165,0.002587,0.002246,-0.003861,-0.000819,0.002734,-0.000513,0.001535,0.001387,-0.001196,0.003446,0.002634,-0.006013,0.004128,0.001892,0.000306,0.001018,-0.000230,-0.000677,0.000568,0.000006,0.004996,0.005861,0.002050,-0.004802,0.004206,-0.000027,-0.002345,-0.002685,-0.004344,0.006679,-0.001473,0.000977,-0.002693,-0.006429,-0.000880,0.001708,0.000660,0.004732,0.001738,0.001192,0.009148,0.001097,-0.000320,0.001226,-0.000066,0.002446,-0.000039,0.001259,0.005286,-0.000068,-0.002267,-0.001644,0.000615,-0.001795,-0.000488,-0.000143,0.002515,0.002615,-0.002887,-0.000081,-0.004063,0.000611,-0.003576,-0.001489,0.002725,-0.000620,0.002483,0.002544,0.001837,0.004984,0.005618,0.001805,0.001891,-0.003929,-0.001174,0.001882,-0.003310,0.007382,0.001412,-0.000282,0.004499,-0.000298,0.000629,-0.000193,-0.000152,0.006979,-0.000226,-0.002497,0.003909,0.003084,-0.004337,-0.002773,0.002019,-0.000209,-0.001825,0.001255,0.000204,0.003737,-0.003759,-0.000424,0.004015,-0.003791,0.000107,0.001442,0.002784,0.001173,0.004206,-0.000055,-0.001055,0.001868,0.001196,0.004085,-0.001829,-0.000907,0.004786,-0.000849,0.001367,0.009377,0.001276,0.007521,-0.000715,-0.000256,0.002473,-0.005350,-0.002051,-0.001855,0.002928,0.000710,-0.003307,0.003775,0.005572,0.004095,-0.001961,0.003910,0.001113,0.003614,-0.003593,0.001685,-0.004802,0.001083,-0.008035,0.003367,0.002081,-0.002318,-0.001608,-0.000441,0.002945,0.001091,0.000195,0.003369,0.002203,0.000112,-0.001777,-0.002999,0.002784,0.001687,-0.001519,-0.001643,-0.001677,-0.002058,0.003820,0.000318,0.002944,0.001491,-0.001893,0.001563,0.003456,-0.000172,0.000215,-0.001835,-0.002123,-0.001733,-0.007035,0.002207,-0.001800,-0.002730,0.003713,0.003463,-0.000139,0.003564,0.004630,-0.002324,0.001094,0.000953,-0.006035,0.003112,0.003904,-0.002533,-0.003600,-0.000870,-0.001123,-0.001375,0.001905,0.002147,0.002112,0.002134,0.002082,0.005012,0.004097,-0.004232,0.000210,-0.000036,-0.002063,0.000125,-0.002461,-0.000042,-0.004513,0.001381,0.000014,0.001649,0.002485,0.003155,-0.002958,0.006567,0.002492,-0.003793,0.001863,0.001897,0.000300,-0.004457,-0.000608,-0.000295,-0.006099,0.002627,0.000390,0.007690,0.002037,0.000905,0.002383,0.000182,-0.000444,-0.003524,-0.001994,0.000829,-0.000733,0.006046,0.004318,-0.003432,0.002432,0.001294,-0.002630,0.007304,0.001539,0.001400,0.000744,0.001707
0.000700,0.000700,-0.001721,0.000705,0.001152,0.000920,0.003469,0.002537,0.002980,0.001598,-0.002722,-0.000093,0.002174,0.000135,-0.003899,-0.002535,-0.003234,0.001314,0.006506,0.002458,-0.002268,-0.003179,0.006702,-0.001777,0.005419,-0.001257,0.001422,-0.000996,-0.002389,0.002134,0.003737,0.001857,-0.004139,-0.001244,0.002193,-0.002679,0.003613,-0.000649,-0.003717,-0.001824,-0.003283,-0.002419,0.000285,-0.002552,0.005119,0.000056,-0.002186,0.005647,0.004422,0.007429,-0.004134,0.003831,-0.002673,-0.001241,-0.003679,0.001750,0.002062,0.001980,-0.003101,0.004794,-0.005872,-0.001985,-0.003809,0.000708,0.001546,0.001689,-0.002744,0.000492,-0.000824,-0.004164,-0.000610,-0.001323,0.002108,-0.000126,0.002880,0.006791,0.001430,0.001235,0.002548,0.001570,0.003043,0.003315,0.000316,-0.003364,0.001835,0.002058,0.002426,0.002237,-0.001008,0.002595,-0.001159,-0.000459,-0.003791,0.000543,0.002885,-0.000611,-0.000389,0.005810,0.002654,-0.001335,0.001847,-0.000038,-0.002761,-0.000471,-0.003399,0.002335,-0.001705,-0.001431,-0.004072,0.006323,0.003538,-0.002031,0.004439,0.002772,0.001389,0.003045,-0.004427,0.001407,-0.000933,0.002723,0.004135,0.000371,0.006239,-0.005743,-0.000915,-0.000324,0.004660,-0.005220,0.000735,0.002266,0.006531,-0.003524,0.003060,0.000091,-0.004004,0.000616,-0.003709,0.002531,0.003798,-0.001270,0.001398,-0.000431,0.000212,-0.001650,0.008641,-0.000541,0.002690,0.001358,0.003834,-0.001390,0.001250,0.002520,0.003315,-0.002023,-0.001493,0.004030,0.000133,-0.002702,0.003356,0.001998,0.001254,0.003219,-0.003550,-0.002253,-0.001327,0.004259,-0.000783,0.003235,0.001075,0.003867,0.001679,0.001213,0.004884,-0.000214,-0.001323,0.005357,-0.004797,0.002060,0.000893,-0.001942,0.009667,0.006574,-0.000625,-0.003792,-0.003601,-0.001870,-0.002885,0.001861,0.004754,0.001595,-0.001203,0.003112,0.003336,0.001523,-0.003846,-0.000899,0.000490,0.001206,-0.000849,0.000687,-0.007209,0.004165,-0.000016,0.005206,-0.000658,-0.005482,-0.000627,0.000291,-0.005355,0.000298,0.000622,0.003371,0.000199,-0.002378,0.000853,0.004753,-0.006004,-0.001338,-0.000870,0.003215,0.001816,0.003608,-0.000868,0.001421,-0.002046,0.001837,-0.001460,0.003492,-0.002208,0.003041,-0.004488,0.000767,-0.001169,0.000088,0.006555,-0.001220,0.000830,-0.001099,0.001672,-0.003975,0.004758,0.000505,0.005679,0.001838,-0.003163,0.001050,-0.002465,0.002602,0.004472,0.001309,0.002570,0.000628,0.003653,0.006285,0.001157,0.000719,0.008758
0.006122,0.006122,0.001291,-0.001325,0.005325,-0.001164,0.002648,0.001156,-0.000056,0.003590,0.001332,-0.000813,0.002364,0.003426,0.005444,-0.004086,0.001066,-0.001985,-0.001999,-0.000192,-0.003114,-0.002851,-0.001134,0.001058,0.001170,0.003283,-0.001336,-0.001746,0.002597,-0.001410,-0.002700,0.001055,-0.000998,-0.003198,0.001054,0.002727,0.004551,0.000557,0.000166,-0.004067,-0.007849,0.000981,-0.001642,-0.002358,0.003212,-0.003055,0.003532,0.002925,-0.003354,0.001766,-0.000017,0.001117,0.001788,0.002057,-0.003640,0.002058,0.002673,0.004905,0.001449,0.000887,-0.001593,-0.000378,-0.001181,-0.002438,0.001132,-0.003913,-0.000052,0.004916,0.001920,-0.000583,0.000142,-0.003369,0.005940,-0.001300,-0.003170,0.001148,-0.002905,0.000183,-0.000319,-0.002726,0.002401,-0.000178,-0.003627,-0.002104,0.001122,0.004486,0.002223,0.005380,0.002261,0.003557,0.003633,-0.004204,0.003297,-0.006301,-0.005907,-0.000856,0.002756,0.000615,-0.000185,-0.004115,0.004339,-0.000336,-0.000470,-0.000960,-0.002436,0.000989,-0.001924,-0.006502,-0.001428,-0.001283,0.003529,0.003059,-0.000152,0.000888,-0.002485,0.000966,-0.004970,-0.002537,0.001434,0.001024,-0.002469,-0.002630,-0.000294,-0.003027,0.001601,0.001593,-0.007815,-0.001973,0.002157,0.000911,0.004600,-0.021809,-0.012605,-0.044119,-0.014944,-0.002451,-0.001426,0.001234,0.004907,-0.002387,0.004128,-0.000463,-0.001101,-0.000985,-0.001640,0.002822,0.000443,0.001906,0.001635,0.003199,0.001110,-0.000555,-0.002552,-0.000095,0.002561,0.006270,0.000577,-0.002700,0.001954,0.002719,0.000829,-0.002103,0.004836,-0.004334,0.000310,0.002783,0.003623,0.003581,-0.000235,0.000860,-0.003841,0.003254,0.000028,0.000673,0.001291,0.004008,0.006733,-0.001976,-0.000899,-0.003067,-0.000289,-0.002255,0.008121,-0.002588,0.002638,-0.003836,0.006973,-0.007388,0.005533,0.003999,-0.001195,-0.003042,-0.002971,-0.000584,-0.001637,-0.001324,-0.005877,0.001135,-0.004194,-0.000722,-0.001530,0.000999,0.002253,-0.002735,-0.002024,0.000120,-0.004072,0.001488,-0.001300,-0.000634,0.001101,0.007742,0.003984,-0.001622,-0.004243,-0.003126,-0.003252,0.002811,-0.000976,-0.002178,0.004809,-0.001684,0.001626,-0.000269,-0.004906,0.003442,-0.000256,0.000794,0.001667,0.000929,0.004732,0.002486,-0.003436,-0.004506,0.001240,-0.000712,0.000111,0.001565,0.002350,0.001404,0.004301,-0.001551,0.004264,0.005057,0.003826,0.001972,0.005728,0.002437,-0.008531,-0.001650,-0.001225,0.001441,-0.001128,-0.002366,-0.002086,-0.002415,-0.000167
-0.000829,-0.000829,0.002894,0.000460,-0.003161,0.003367,-0.003352,0.002922,-0.001585,0.002988,0.003134,-0.000166,0.002153,0.001658,0.000629,-0.001006,-0.000808,-0.002401,0.001112,-0.004984,-0.000858,-0.001406,-0.001242,-0.002686,-0.001999,0.000585,-0.000921,0.003274,0.004826,-0.003817,0.001302,-0.005186,0.001392,-0.002088,-0.004346,-0.000839,0.003683,-0.003212,-0.006167,0.001341,-0.002904,-0.000748,-0.002856,-0.001479,0.000244,0.002983,0.005614,-0.002243,-0.005495,-0.003261,-0.000636,0.004610,-0.002887,0.001293,-0.006532,-0.006970,-0.005192,0.004224,-0.001525,0.000168,0.002841,-0.000065,0.001520,0.004395,-0.003581,0.000892,0.006579,-0.001198,-0.003608,-0.006941,-0.005437,-0.000901,0.004560,-0.006499,0.003608,-0.003334,0.000146,-0.001380,-0.002303,0.001388,-0.002414,-0.002587,0.003299,0.000703,-0.004273,-0.000230,0.002560,-0.001382,0.000799,-0.003419,-0.000233,0.002440,0.000893,0.002273,0.002816,0.004121,-0.001383,-0.002351,0.000198,0.000002,-0.002140,0.003692,-0.001017,-0.001143,0.003915,-0.000965,0.001790,0.004344,0.002201,0.006686,-0.001478,-0.002703,0.000385,-0.001716,-0.001251,-0.000525,-0.001511,0.001222,0.001504,-0.001603,-0.001512,0.003571,-0.000353,0.000234,-0.003088,0.004385,-0.016301,0.015441,0.028866,-0.026474,-0.011966,-0.005987,-0.008863,0.038212,0.022585,-0.016965,-0.008243,0.010035,0.024957,0.031776,0.001573,0.003378,0.001249,0.004312,0.000706,0.002006,-0.002511,-0.005878,-0.003335,-0.000792,0.002163,0.000189,0.004973,-0.003509,-0.000021,0.003594,-0.006539,0.001781,-0.004592,-0.002228,0.004001,0.001235,0.007360,-0.000002,-0.005620,0.001106,-0.001396,-0.000258,0.001568,0.000310,0.002711,0.001602,0.006029,0.003080,0.000367,0.000162,0.001111,-0.000876,0.000655,0.002594,0.006748,0.005904,-0.002004,0.001877,-0.001900,0.001756,-0.001208,0.002815,0.000712,-0.000246,-0.002493,0.001974,0.001270,0.003304,0.004638,-0.001632,-0.001294,0.000957,0.001374,0.001875,-0.004423,0.003014,-0.002541,-0.003558,0.001341,0.002457,0.000547,-0.003010,0.003158,-0.001061,0.000627,-0.002049,-0.000547,0.002721,-0.000110,0.000378,0.004809,0.004758,0.005648,0.006900,0.005504,0.001881,0.001686,-0.001904,0.002496,-0.002115,0.001925,-0.001440,0.000118,-0.001194,-0.001892,0.002980,0.001852,-0.002344,0.000441,0.003169,0.003341,-0.003570,0.008284,-0.002396,-0.003974,-0.000625,-0.005947,0.000868,0.003781,-0.010621,-0.000735,0.001591,-0.001733,0.000675,-0.001699,0.000851,-0.004660,0.001832,0.002439,0.000842,-0.001713
