0.606452,0.606452,0.597027,0.658993,0.578257,0.596450,0.714902,0.628682,0.497846,0.355853,0.342857,0.402515,0.440374,0.403862,0.472955,0.475452,0.529823,0.517313,0.516333,0.499900,0.459134,0.475785,0.551071,0.519075,0.519956,0.536111,0.522872,0.519280,0.532849,0.486753,0.480828,0.498575,0.522590,0.537573,0.483965,0.551850,0.502704,0.493190,0.498944,0.496606,0.447319,0.481672,0.597111,0.622903,0.606442,0.626213,0.612503,0.577843,0.617031,0.630515,0.610262,0.647822,0.810419,0.669765,0.399159,0.458933,0.504205,0.472179,0.489211,0.448828,0.439441,0.484072,0.483155,0.515611,0.481551
0.609908,0.609908,0.617631,0.641769,0.623888,0.637205,0.639407,0.662712,0.507055,0.341901,0.413735,0.413417,0.404430,0.387819,0.486621,0.494992,0.465121,0.519160,0.489905,0.541554,0.519323,0.567136,0.524046,0.499536,0.500168,0.489736,0.514148,0.537075,0.504247,0.470864,0.550066,0.523549,0.513394,0.535487,0.533789,0.464989,0.499241,0.519250,0.536710,0.453526,0.453343,0.442894,0.554805,0.601196,0.587398,0.625093,0.597713,0.614523,0.616305,0.608019,0.574944,0.607075,0.784978,0.887029,0.583625,0.425023,0.469067,0.427718,0.467099,0.479073,0.473295,0.507451,0.514181,0.337797,0.241406
0.611329,0.611329,0.661049,0.606692,0.618686,0.670678,0.655284,0.609136,0.550973,0.380329,0.388379,0.405824,0.419363,0.422320,0.430581,0.456421,0.499576,0.490621,0.480359,0.577127,0.526048,0.516077,0.535092,0.508845,0.480085,0.509336,0.486427,0.533480,0.500036,0.510850,0.495908,0.584676,0.519646,0.488607,0.513263,0.523377,0.482462,0.469485,0.482542,0.483176,0.467323,0.417912,0.441805,0.650755,0.630446,0.628800,0.669868,0.591401,0.556279,0.525322,0.627046,0.595954,0.696062,0.875800,0.751230,0.428001,0.474188,0.484359,0.465749,0.476582,0.530004,0.510107,0.340155,0.200871,0.254613
0.575427,0.575427,0.625028,0.606987,0.685995,0.661780,0.593916,0.618130,0.523174,0.389403,0.388195,0.444814,0.412874,0.401718,0.413174,0.488536,0.518656,0.469777,0.467076,0.527299,0.535942,0.519048,0.509272,0.514078,0.493779,0.556774,0.532993,0.481459,0.476812,0.491334,0.485407,0.483106,0.515923,0.504020,0.500183,0.465689,0.535046,0.441071,0.496809,0.481278,0.464060,0.411290,0.472442,0.625268,0.613706,0.620609,0.652439,0.640517,0.603319,0.600544,0.597863,0.609212,0.543412,0.749084,0.868549,0.621941,0.369688,0.492935,0.491279,0.503484,0.474106,0.331692,0.191265,0.177118,0.215973
0.648378,0.648378,0.595990,0.666470,0.645420,0.643189,0.606155,0.648347,0.479505,0.370103,0.390354,0.421116,0.402812,0.412246,0.434789,0.515282,0.471350,0.526688,0.518298,0.482779,0.512846,0.487942,0.530987,0.520300,0.489860,0.500493,0.548168,0.496491,0.492580,0.512624,0.463373,0.522882,0.504297,0.514256,0.511861,0.531260,0.466233,0.501155,0.497997,0.459643,0.454070,0.434317,0.475595,0.536777,0.576246,0.641550,0.621488,0.625380,0.617323,0.599841,0.630249,0.595240,0.548795,0.631758,0.878702,0.810038,0.500730,0.404407,0.464573,0.527151,0.311922,0.089992,0.217634,0.198813,0.193577
0.622932,0.622932,0.628991,0.620629,0.666781,0.631112,0.674701,0.625507,0.495998,0.329130,0.387567,0.428294,0.440952,0.420318,0.462913,0.477254,0.526765,0.488402,0.502402,0.487121,0.484358,0.512067,0.513433,0.516628,0.448355,0.513628,0.501658,0.495681,0.510054,0.530795,0.497663,0.445219,0.469334,0.463284,0.470967,0.538810,0.563055,0.485479,0.473983,0.483097,0.469710,0.477299,0.471656,0.534930,0.570402,0.596140,0.600501,0.603517,0.608345,0.597864,0.606915,0.602443,0.518956,0.598129,0.782889,0.886699,0.690095,0.397126,0.490163,0.404597,0.205630,0.177120,0.243016,0.201134,0.176376
0.616966,0.616966,0.640160,0.562246,0.516175,0.598624,0.620721,0.602742,0.530572,0.385014,0.384394,0.430901,0.412084,0.391508,0.481058,0.437431,0.441262,0.521481,0.503680,0.480991,0.492966,0.494644,0.523106,0.529823,0.488899,0.569511,0.598103,0.610335,0.726971,0.703140,0.689507,0.724944,0.669266,0.510119,0.469978,0.459981,0.467789,0.524176,0.490249,0.454093,0.502763,0.458568,0.466654,0.548871,0.526812,0.594867,0.638220,0.592451,0.563366,0.576858,0.556838,0.567366,0.570829,0.547805,0.618152,0.825843,0.851874,0.610129,0.320116,0.160125,0.191122,0.223886,0.241480,0.223422,0.183900
0.637782,0.637782,0.628982,0.505181,0.490584,0.602582,0.629255,0.657089,0.514253,0.301995,0.345873,0.355723,0.396068,0.400016,0.416042,0.468144,0.478935,0.461276,0.491480,0.473083,0.499297,0.548127,0.502642,0.504438,0.528109,0.549095,0.516015,0.629992,0.602529,0.699415,0.699448,0.730807,0.786156,0.809031,0.687932,0.520314,0.454185,0.472189,0.462280,0.470107,0.531796,0.404305,0.465539,0.558246,0.584736,0.559712,0.582722,0.555658,0.595431,0.583133,0.526423,0.577359,0.581310,0.587264,0.524690,0.689697,0.890641,0.697171,0.184316,0.194928,0.180108,0.190957,0.186323,0.198335,0.177013
0.660826,0.660826,0.565129,0.353041,0.486750,0.593644,0.658401,0.615294,0.482269,0.333204,0.342778,0.384365,0.350623,0.389488,0.469125,0.474499,0.410411,0.476347,0.475967,0.475495,0.519635,0.409268,0.468730,0.408681,0.517201,0.492210,0.571819,0.574600,0.602563,0.700205,0.663587,0.720337,0.745356,0.752613,0.769205,0.787806,0.597034,0.409204,0.399731,0.390122,0.440522,0.415737,0.439856,0.520001,0.556236,0.564651,0.579154,0.595071,0.566307,0.547606,0.580402,0.549885,0.584239,0.635502,0.563848,0.587162,0.736886,0.336964,0.177786,0.139889,0.205377,0.171739,0.177248,0.213156,0.201482
0.663408,0.663408,0.483815,0.311058,0.495162,0.616601,0.685032,0.625367,0.496534,0.316383,0.327045,0.347797,0.400353,0.398504,0.433127,0.426809,0.447651,0.453000,0.515106,0.497179,0.476030,0.413035,0.529467,0.488283,0.507618,0.542185,0.537312,0.526556,0.604781,0.661982,0.757822,0.744139,0.764362,0.765870,0.751516,0.780617,0.791908,0.651039,0.450336,0.414720,0.376398,0.416821,0.475373,0.612322,0.597434,0.596003,0.496742,0.508004,0.533248,0.577870,0.593484,0.577705,0.579818,0.577871,0.581152,0.586172,0.305478,0.146997,0.205981,0.222021,0.228082,0.221188,0.203316,0.229168,0.359485
