0.651979,0.651979,0.556459,0.550235,0.550235,0.556459,0.651979,0.646658,0.632177,0.642486,0.589260,0.515969,0.398053,0.442209,0.417947,0.350261,0.412099,0.509441,0.441958,0.488911,0.480190,0.535612,0.519632,0.491781,0.587890,0.494622,0.478498,0.531871,0.457021,0.488108,0.496155,0.492430,0.512189,0.476769,0.554059,0.569043,0.597645,0.479297,0.577145,0.514102,0.456064,0.502708,0.557557,0.422410,0.453847,0.442248,0.585729,0.605368,0.588263,0.640232,0.574008,0.625163,0.581745,0.549726,0.509839,0.711070,0.857152,0.762289,0.538684,0.366038,0.431594,0.467409,0.489857,0.529742,0.579992,0.367648,0.099166,0.212200,0.212200,0.099166,0.367648
0.652618,0.652618,0.629349,0.574090,0.574090,0.629349,0.652618,0.629734,0.620998,0.635963,0.692307,0.481933,0.416094,0.361854,0.387918,0.411673,0.354611,0.429156,0.487234,0.529413,0.507812,0.458292,0.483188,0.496668,0.493788,0.525660,0.531678,0.512304,0.540294,0.518568,0.575281,0.523962,0.526903,0.534510,0.576574,0.525575,0.548445,0.488059,0.475102,0.447514,0.535930,0.513553,0.460462,0.457189,0.403747,0.449358,0.601444,0.628586,0.667069,0.611576,0.671991,0.670911,0.604216,0.597170,0.585601,0.770239,0.757088,0.494832,0.493899,0.456563,0.500781,0.446421,0.474968,0.472494,0.560478,0.511926,0.431007,0.204763,0.204763,0.431007,0.511926
0.561145,0.561145,0.617726,0.629761,0.629761,0.617726,0.561145,0.556106,0.626933,0.703541,0.565472,0.533984,0.375983,0.369844,0.414806,0.431752,0.424469,0.476755,0.509342,0.497187,0.495346,0.400861,0.522244,0.454870,0.536876,0.486776,0.573160,0.528892,0.530887,0.537698,0.526362,0.525159,0.543901,0.476002,0.500112,0.557051,0.528930,0.551258,0.506284,0.477840,0.498178,0.494927,0.500503,0.460228,0.420765,0.588077,0.629975,0.633177,0.619121,0.655784,0.615534,0.587079,0.627859,0.632884,0.657781,0.845110,0.777197,0.400581,0.433676,0.463589,0.480400,0.502720,0.353678,0.544647,0.483343,0.504298,0.485799,0.577533,0.577533,0.485799,0.504298
0.561145,0.561145,0.617726,0.629761,0.629761,0.617726,0.561145,0.556106,0.626933,0.703541,0.565472,0.533984,0.375983,0.369844,0.414806,0.431752,0.424469,0.476755,0.509342,0.497187,0.495346,0.400861,0.522244,0.454870,0.536876,0.486776,0.573160,0.528892,0.530887,0.537698,0.526362,0.525159,0.543901,0.476002,0.500112,0.557051,0.528930,0.551258,0.506284,0.477840,0.498178,0.494927,0.500503,0.460228,0.420765,0.588077,0.629975,0.633177,0.619121,0.655784,0.615534,0.587079,0.627859,0.632884,0.657781,0.845110,0.777197,0.400581,0.433676,0.463589,0.480400,0.502720,0.353678,0.544647,0.483343,0.504298,0.485799,0.577533,0.577533,0.485799,0.504298
0.652618,0.652618,0.629349,0.574090,0.574090,0.629349,0.652618,0.629734,0.620998,0.635963,0.692307,0.481933,0.416094,0.361854,0.387918,0.411673,0.354611,0.429156,0.487234,0.529413,0.507812,0.458292,0.483188,0.496668,0.493788,0.525660,0.531678,0.512304,0.540294,0.518568,0.575281,0.523962,0.526903,0.534510,0.576574,0.525575,0.548445,0.488059,0.475102,0.447514,0.535930,0.513553,0.460462,0.457189,0.403747,0.449358,0.601444,0.628586,0.667069,0.611576,0.671991,0.670911,0.604216,0.597170,0.585601,0.770239,0.757088,0.494832,0.493899,0.456563,0.500781,0.446421,0.474968,0.472494,0.560478,0.511926,0.431007,0.204763,0.204763,0.431007,0.511926
0.651979,0.651979,0.556459,0.550235,0.550235,0.556459,0.651979,0.646658,0.632177,0.642486,0.589260,0.515969,0.398053,0.442209,0.417947,0.350261,0.412099,0.509441,0.441958,0.488911,0.480190,0.535612,0.519632,0.491781,0.587890,0.494622,0.478498,0.531871,0.457021,0.488108,0.496155,0.492430,0.512189,0.476769,0.554059,0.569043,0.597645,0.479297,0.577145,0.514102,0.456064,0.502708,0.557557,0.422410,0.453847,0.442248,0.585729,0.605368,0.588263,0.640232,0.574008,0.625163,0.581745,0.549726,0.509839,0.711070,0.857152,0.762289,0.538684,0.366038,0.431594,0.467409,0.489857,0.529742,0.579992,0.367648,0.099166,0.212200,0.212200,0.099166,0.367648
0.640092,0.640092,0.641917,0.623497,0.623497,0.641917,0.640092,0.586828,0.644745,0.634429,0.602190,0.564658,0.365391,0.464906,0.450271,0.401930,0.431638,0.439854,0.500498,0.464718,0.539358,0.519210,0.485697,0.571436,0.543764,0.547139,0.503234,0.539946,0.520872,0.500415,0.488041,0.538820,0.486599,0.520420,0.546775,0.502431,0.547587,0.448652,0.482856,0.508959,0.485431,0.501887,0.429966,0.466406,0.417526,0.512324,0.541484,0.646975,0.668860,0.669833,0.631763,0.562583,0.588808,0.540379,0.517291,0.646418,0.772736,0.860066,0.645321,0.461040,0.491120,0.485789,0.469125,0.528720,0.361562,0.177347,0.198425,0.272943,0.272943,0.198425,0.177347
0.590004,0.590004,0.673221,0.565101,0.565101,0.673221,0.590004,0.621437,0.643214,0.620794,0.617150,0.420328,0.360639,0.380971,0.406030,0.441455,0.386267,0.464251,0.465844,0.488137,0.469139,0.498181,0.518679,0.495705,0.487671,0.478454,0.488781,0.502002,0.494841,0.522112,0.550674,0.408949,0.545316,0.487231,0.532607,0.511029,0.548698,0.544360,0.521222,0.498363,0.480450,0.462463,0.531254,0.464814,0.448403,0.506220,0.592909,0.615990,0.629016,0.561380,0.639393,0.640572,0.617433,0.629762,0.579618,0.584953,0.611030,0.804109,0.815370,0.453366,0.448551,0.506601,0.595801,0.389266,0.128732,0.217683,0.295521,0.227709,0.227709,0.295521,0.217683
0.657368,0.657368,0.690055,0.601980,0.601980,0.690055,0.657368,0.602379,0.632944,0.626498,0.615793,0.485899,0.343349,0.399738,0.422917,0.439346,0.415945,0.417211,0.492691,0.516600,0.528716,0.520881,0.493805,0.487681,0.496475,0.574648,0.570523,0.439116,0.511917,0.502562,0.508401,0.541645,0.517598,0.525420,0.489311,0.463947,0.444571,0.454202,0.545233,0.510648,0.429767,0.517273,0.485605,0.433239,0.393793,0.431171,0.627451,0.650766,0.591631,0.567027,0.602346,0.602995,0.625179,0.584442,0.553117,0.541261,0.537350,0.796729,0.856196,0.678397,0.432923,0.477867,0.356679,0.120015,0.200501,0.188862,0.209668,0.152733,0.152733,0.209668,0.188862
0.633027,0.633027,0.657283,0.693186,0.693186,0.657283,0.633027,0.585619,0.572421,0.693375,0.647697,0.486594,0.374793,0.446316,0.395508,0.448373,0.380656,0.458508,0.481262,0.509265,0.509575,0.517888,0.514468,0.479002,0.490497,0.506477,0.537778,0.555242,0.564929,0.577685,0.613179,0.704542,0.723608,0.676091,0.722472,0.671096,0.552785,0.488165,0.443667,0.522829,0.460788,0.483230,0.478614,0.436705,0.391091,0.389660,0.599755,0.598182,0.627161,0.543842,0.606349,0.532498,0.640650,0.568187,0.557539,0.586202,0.561451,0.658089,0.876235,0.922172,0.558959,0.322366,0.117642,0.165365,0.190254,0.251114,0.177259,0.193861,0.193861,0.177259,0.251114
