0.63043,0.62314,0.61163,0.60423,0.62297,0.66945,0.66078,0.51432,0.37016,0.40509,0.41753,0.42023,0.41964,0.44599,0.47918,0.49644,0.5119,0.51425,0.50822,0.51515,0.5229,0.5245,0.52121,0.52069,0.52578,0.52524,0.52071,0.51059,0.51716,0.51431,0.52183,0.52065,0.5196,0.50943,0.50791,0.50639,0.50582,0.4986,0.47734,0.42926,0.47036,0.58781,0.62207,0.59609,0.6047,0.60632,0.59947,0.60176,0.60946,0.60419,0.69982,0.86265,0.73671,0.41796,0.46038,0.47626,0.47868,0.47684,0.48734,0.48419,0.48982,0.48745,0.48752,0.52809
0.61473,0.61228,0.6089,0.60384,0.63444,0.66704,0.64176,0.49471,0.35941,0.39132,0.41372,0.40905,0.40853,0.4428,0.47653,0.49219,0.50177,0.50946,0.513,0.51066,0.51738,0.52218,0.5187,0.51812,0.51577,0.51504,0.51672,0.50914,0.51107,0.50914,0.52077,0.51328,0.51235,0.50752,0.50248,0.50085,0.5031,0.50098,0.47918,0.44,0.42953,0.54356,0.61716,0.61616,0.61813,0.62025,0.61026,0.60623,0.60167,0.59655,0.61354,0.79945,0.84936,0.54731,0.42403,0.46816,0.47483,0.47541,0.48172,0.48464,0.49446,0.5137,0.37809,0.19307
0.61121,0.61601,0.6123,0.61695,0.65126,0.64821,0.62283,0.50167,0.36116,0.39252,0.41531,0.40759,0.40689,0.44149,0.47203,0.48941,0.50243,0.50953,0.51262,0.51142,0.51356,0.51827,0.51616,0.51499,0.51608,0.51454,0.51386,0.51215,0.5096,0.50656,0.52537,0.52012,0.51353,0.50796,0.50312,0.49851,0.50395,0.50197,0.48759,0.45611,0.41645,0.49137,0.60351,0.63679,0.6335,0.63401,0.62085,0.61099,0.60119,0.59495,0.58072,0.67359,0.86121,0.76887,0.44081,0.44799,0.47475,0.47826,0.48436,0.50417,0.52934,0.36547,0.18405,0.18686
0.61457,0.62168,0.62151,0.64383,0.65249,0.628,0.62597,0.49883,0.35211,0.38999,0.41487,0.40735,0.40857,0.43778,0.47245,0.48839,0.49901,0.50249,0.50417,0.50818,0.50992,0.51097,0.50795,0.51248,0.52045,0.49623,0.48626,0.4962,0.49579,0.49519,0.50619,0.5126,0.51403,0.50084,0.49943,0.49597,0.49508,0.49937,0.48814,0.46009,0.42266,0.47908,0.58827,0.63245,0.62971,0.62452,0.61963,0.61226,0.60662,0.60285,0.59072,0.58081,0.77202,0.87604,0.62209,0.42479,0.47348,0.47741,0.48494,0.52144,0.35832,0.18018,0.18092,0.20654
0.62398,0.62936,0.64538,0.65831,0.64287,0.62356,0.62582,0.49343,0.35012,0.38996,0.40947,0.40314,0.4051,0.43741,0.46826,0.48038,0.49321,0.49925,0.49392,0.50198,0.50627,0.50446,0.50947,0.50729,0.50786,0.49218,0.4786,0.47894,0.47609,0.47089,0.49324,0.50977,0.51262,0.50002,0.50121,0.49463,0.49385,0.49792,0.48665,0.46015,0.43152,0.47487,0.56575,0.61107,0.62066,0.61844,0.61561,0.612,0.61329,0.60996,0.59923,0.56862,0.63231,0.85482,0.83703,0.4853,0.43503,0.47895,0.51132,0.35226,0.16992,0.20186,0.20409,0.19758
0.63054,0.63973,0.64932,0.61784,0.6227,0.63055,0.62526,0.49068,0.34169,0.38729,0.40796,0.40423,0.40474,0.43768,0.46897,0.48052,0.48784,0.49207,0.49369,0.50353,0.49958,0.50486,0.50762,0.50114,0.50199,0.50472,0.50721,0.52931,0.5487,0.533,0.50206,0.4816,0.48509,0.49565,0.50606,0.50085,0.49639,0.49652,0.48317,0.45806,0.435,0.46514,0.55095,0.58515,0.60599,0.60994,0.60499,0.60518,0.60757,0.59841,0.57933,0.56514,0.55427,0.7517,0.8928,0.69271,0.41314,0.47295,0.35289,0.1698,0.19551,0.22421,0.19594,0.18101
0.62961,0.65574,0.61058,0.55148,0.6156,0.64073,0.63224,0.49609,0.34008,0.3789,0.40636,0.40493,0.4123,0.44546,0.47223,0.48493,0.49298,0.49473,0.50375,0.5057,0.49803,0.5049,0.50656,0.51331,0.55842,0.56821,0.60697,0.66119,0.70425,0.69825,0.69638,0.65527,0.55231,0.46725,0.49159,0.50335,0.49441,0.49081,0.4755,0.45372,0.42844,0.46082,0.55192,0.56897,0.58566,0.60297,0.59756,0.59604,0.59063,0.57584,0.56069,0.55355,0.54716,0.60569,0.83865,0.87213,0.57622,0.33167,0.16599,0.18525,0.21203,0.20622,0.18601,0.18036
0.64826,0.65041,0.51741,0.49385,0.63138,0.65018,0.63744,0.49672,0.32367,0.36346,0.38817,0.39376,0.40927,0.43859,0.46469,0.4776,0.48355,0.48942,0.4954,0.50078,0.51809,0.53615,0.49707,0.52209,0.54219,0.56485,0.59755,0.63559,0.66764,0.69284,0.71839,0.74929,0.76641,0.66134,0.49128,0.45988,0.48065,0.4784,0.46035,0.44039,0.4152,0.459,0.557,0.57164,0.57437,0.58778,0.59272,0.57084,0.5668,0.56579,0.55704,0.54955,0.5539,0.54068,0.69865,0.92029,0.68866,0.15828,0.17922,0.21149,0.19908,0.19333,0.18943,0.19074
0.67268,0.59551,0.37963,0.46769,0.63998,0.65255,0.63156,0.48976,0.30941,0.35107,0.38503,0.39095,0.40033,0.42376,0.44989,0.46128,0.47611,0.48512,0.48711,0.50636,0.46769,0.47658,0.47948,0.50831,0.51491,0.53178,0.55997,0.61163,0.66877,0.70203,0.72275,0.73799,0.75411,0.78407,0.73559,0.53447,0.40718,0.44166,0.4512,0.43194,0.40821,0.45169,0.56809,0.58824,0.56789,0.55631,0.57383,0.56969,0.55842,0.56724,0.55911,0.55646,0.56298,0.56226,0.60227,0.75813,0.33232,0.15369,0.20061,0.20775,0.19255,0.1899,0.20108,0.16595
0.65122,0.48217,0.31532,0.47767,0.63943,0.65745,0.62827,0.48281,0.30583,0.35852,0.39231,0.39178,0.39633,0.42356,0.44764,0.45816,0.47067,0.47686,0.50633,0.4756,0.4321,0.45803,0.48694,0.50095,0.51994,0.52914,0.54195,0.58706,0.64572,0.70453,0.72806,0.74784,0.75698,0.75636,0.77606,0.79999,0.66355,0.41276,0.41409,0.41498,0.40127,0.44772,0.57986,0.61075,0.58133,0.49272,0.49692,0.57637,0.56977,0.57079,0.55879,0.56407,0.5692,0.58411,0.59484,0.30399,0.14989,0.19509,0.20003,0.18915,0.20107,0.21017,0.20534,0.35187
