0.63469,0.63222,0.63346,0.62189,0.61977,0.61161,0.60853,0.60561,0.61461,0.63819,0.65622,0.67705,0.67183,0.64465,0.58275,0.46477,0.37018,0.37735,0.40317,0.41718,0.42169,0.42206,0.42368,0.42661,0.4268,0.41673,0.43844,0.45858,0.47121,0.48261,0.49421,0.50263,0.51553,0.51013,0.5235,0.51236,0.50544,0.50928,0.50983,0.52343,0.51833,0.52463,0.52415,0.52339,0.52535,0.51837,0.52727,0.52018,0.52675,0.53282,0.52873,0.52778,0.52838,0.51646,0.51136,0.51337,0.51691,0.52116,0.51624,0.51687,0.52484,0.52761,0.5202,0.52163,0.53652,0.50742,0.51609,0.51456,0.50566,0.51654,0.50594,0.50896,0.50828,0.50421,0.49881,0.50162,0.48211,0.47179,0.45052,0.41395,0.43907,0.5181,0.57136,0.60551,0.63004,0.61693,0.591,0.597,0.60558,0.60946,0.61413,0.60229,0.59962,0.59877,0.60005,0.60186,0.60964,0.61192,0.61936,0.60636,0.63476,0.78924,0.84006,0.85845,0.83899,0.6181,0.40004,0.42379,0.45955,0.47401,0.47572,0.47345,0.4848,0.47484,0.47491,0.47619,0.48502,0.4891,0.49155,0.47758,0.48889,0.49567,0.49081,0.48193,0.45908,0.46857,0.63816,0.6235
0.62776,0.62552,0.62515,0.6104,0.61099,0.60428,0.60498,0.60388,0.60832,0.6322,0.66075,0.6764,0.67265,0.6385,0.56456,0.45624,0.36825,0.36619,0.39247,0.41629,0.41251,0.41125,0.4124,0.41663,0.41722,0.41681,0.43362,0.45835,0.47454,0.48636,0.48975,0.49494,0.51049,0.50918,0.51419,0.51096,0.50911,0.51151,0.5105,0.51875,0.52038,0.5272,0.52347,0.52479,0.52223,0.51741,0.51721,0.51744,0.52321,0.52302,0.52157,0.52,0.52455,0.51793,0.5091,0.50949,0.51602,0.5185,0.50697,0.51294,0.52113,0.51949,0.51454,0.51864,0.52629,0.51015,0.50426,0.50882,0.50401,0.50682,0.49952,0.50773,0.50719,0.50358,0.50117,0.49463,0.48145,0.47153,0.44696,0.41455,0.42882,0.50325,0.56226,0.59906,0.62484,0.61876,0.59736,0.59564,0.60008,0.6025,0.60722,0.60412,0.59948,0.60057,0.60349,0.60209,0.60438,0.60979,0.6129,0.6048,0.61194,0.75681,0.83586,0.85458,0.85075,0.68864,0.42262,0.41452,0.45445,0.46802,0.47307,0.47517,0.48201,0.47652,0.47511,0.48214,0.48897,0.48622,0.48657,0.48062,0.48469,0.49386,0.49338,0.48723,0.47252,0.49417,0.50401,0.38234
0.61376,0.61212,0.61667,0.61073,0.61094,0.60852,0.6021,0.6023,0.60973,0.64141,0.66302,0.67075,0.66651,0.62665,0.54772,0.45252,0.35996,0.35544,0.38406,0.40231,0.40657,0.40978,0.41228,0.40558,0.40643,0.41683,0.43364,0.45206,0.47264,0.48376,0.48835,0.49427,0.50063,0.50488,0.50695,0.50994,0.51426,0.51015,0.5094,0.5116,0.51433,0.52172,0.52131,0.52206,0.52013,0.51551,0.51842,0.52011,0.51735,0.51311,0.51432,0.51034,0.5149,0.51514,0.50669,0.50289,0.5127,0.51309,0.50236,0.51002,0.51512,0.51623,0.51101,0.50919,0.51342,0.51292,0.50719,0.5047,0.50123,0.50215,0.49896,0.49922,0.50151,0.50252,0.49888,0.49624,0.48316,0.46768,0.44924,0.42779,0.41171,0.45628,0.53299,0.58106,0.61216,0.62614,0.60934,0.60181,0.61052,0.61417,0.61193,0.61169,0.61081,0.6029,0.60816,0.60263,0.6043,0.60171,0.60416,0.60067,0.58936,0.65562,0.80333,0.84367,0.85734,0.81514,0.56018,0.40133,0.43309,0.45682,0.47079,0.47225,0.47508,0.47523,0.47039,0.47844,0.48382,0.48134,0.48325,0.48484,0.48785,0.49339,0.49292,0.5096,0.51109,0.40526,0.22195,0.17123
0.61714,0.61275,0.61189,0.61138,0.61294,0.60921,0.60245,0.60962,0.63219,0.6549,0.66199,0.66124,0.65258,0.61573,0.54201,0.44806,0.36284,0.35731,0.38396,0.4026,0.41665,0.42018,0.41395,0.40541,0.40303,0.40856,0.43505,0.45197,0.4662,0.48141,0.48877,0.49603,0.49693,0.50248,0.50526,0.51358,0.51495,0.51125,0.50862,0.51172,0.51418,0.51649,0.5187,0.52463,0.51752,0.5167,0.52072,0.5159,0.51313,0.51844,0.51432,0.51617,0.51815,0.51556,0.51239,0.50951,0.51051,0.51189,0.50556,0.51344,0.52433,0.52708,0.51531,0.51274,0.51038,0.51164,0.51292,0.50625,0.50549,0.50102,0.50102,0.50456,0.49872,0.50469,0.50422,0.5029,0.48729,0.47673,0.45098,0.44174,0.4206,0.41928,0.50053,0.56883,0.59889,0.62557,0.62774,0.61963,0.6207,0.63079,0.63248,0.62405,0.61408,0.61002,0.60945,0.60475,0.60457,0.59571,0.59642,0.59851,0.59399,0.59032,0.72723,0.83017,0.8547,0.86068,0.73912,0.46074,0.41501,0.44141,0.4616,0.46542,0.47282,0.47612,0.47053,0.47599,0.47706,0.48096,0.48669,0.4859,0.49313,0.49518,0.51021,0.51842,0.39163,0.22407,0.17978,0.19115
0.61356,0.61104,0.61238,0.61542,0.61544,0.60964,0.60349,0.62351,0.64775,0.65402,0.65446,0.64839,0.64064,0.605,0.54579,0.45554,0.36327,0.35394,0.38706,0.40026,0.41423,0.41827,0.41059,0.40901,0.40294,0.40711,0.43539,0.45209,0.46738,0.48031,0.48718,0.49444,0.50183,0.50602,0.50734,0.5125,0.51246,0.51658,0.51525,0.51141,0.51727,0.51682,0.518,0.52381,0.52375,0.51677,0.51785,0.51893,0.51242,0.52286,0.51713,0.51963,0.51921,0.52011,0.52003,0.50958,0.51137,0.5159,0.50388,0.51183,0.52596,0.53363,0.52308,0.51575,0.51396,0.51675,0.51393,0.5006,0.50715,0.50717,0.49857,0.50021,0.508,0.51,0.50199,0.50491,0.49393,0.47994,0.45782,0.45061,0.42814,0.40738,0.46201,0.54937,0.58842,0.61622,0.63605,0.63464,0.62815,0.63707,0.63746,0.63233,0.62048,0.62222,0.61546,0.60525,0.60624,0.6015,0.59336,0.59644,0.59416,0.58063,0.62756,0.78993,0.84787,0.86147,0.84079,0.62431,0.40774,0.4257,0.45233,0.46196,0.47384,0.47972,0.48212,0.48003,0.48314,0.48807,0.49144,0.49901,0.50886,0.52441,0.52188,0.36834,0.19484,0.17722,0.18898,0.18604
0.61049,0.61064,0.61584,0.62007,0.62027,0.61062,0.60724,0.62963,0.653,0.64765,0.64588,0.63624,0.63121,0.60899,0.55443,0.46963,0.36556,0.35981,0.38438,0.40699,0.41866,0.40816,0.4085,0.40315,0.40546,0.41031,0.43496,0.44756,0.46687,0.47334,0.48483,0.48916,0.49812,0.5057,0.50933,0.50825,0.51017,0.51134,0.50882,0.51033,0.51085,0.51425,0.51193,0.51992,0.51229,0.51204,0.50926,0.51408,0.51366,0.51491,0.50998,0.51203,0.50953,0.50718,0.50898,0.51085,0.51136,0.50725,0.50045,0.50592,0.5175,0.52887,0.5264,0.5131,0.5118,0.51271,0.51173,0.50281,0.50516,0.49909,0.49715,0.49597,0.49922,0.50318,0.49723,0.50194,0.48829,0.48382,0.47332,0.44258,0.42914,0.41319,0.4386,0.5225,0.58556,0.61121,0.63423,0.63985,0.63227,0.62977,0.63445,0.63254,0.62638,0.61301,0.61508,0.60889,0.60505,0.59619,0.59555,0.59663,0.59111,0.58816,0.57039,0.69556,0.82566,0.85361,0.86408,0.7837,0.49566,0.41232,0.442,0.45963,0.4655,0.47356,0.47912,0.47543,0.4762,0.49767,0.50519,0.51081,0.53124,0.53297,0.36896,0.20006,0.18321,0.19689,0.18688,0.1997
0.60851,0.6125,0.62217,0.62075,0.61956,0.61532,0.62218,0.64588,0.65634,0.64908,0.63464,0.62609,0.63027,0.61261,0.55295,0.44609,0.35034,0.34411,0.37927,0.40339,0.41112,0.41042,0.41111,0.40478,0.40198,0.41678,0.42857,0.44547,0.47147,0.47489,0.4825,0.49492,0.50292,0.49668,0.50351,0.50739,0.50486,0.50699,0.5067,0.50855,0.50982,0.50703,0.50643,0.5161,0.51183,0.50482,0.50958,0.51989,0.52786,0.51486,0.50057,0.49512,0.49141,0.49302,0.49811,0.50033,0.49754,0.49519,0.49817,0.49702,0.50325,0.50867,0.51663,0.51267,0.51394,0.51565,0.50356,0.49827,0.50023,0.49785,0.4946,0.49591,0.50009,0.49457,0.49627,0.50116,0.48861,0.48213,0.48011,0.4434,0.42618,0.41656,0.45016,0.51116,0.57262,0.61296,0.63255,0.63584,0.63736,0.62557,0.62536,0.62368,0.62539,0.61412,0.61109,0.61133,0.60681,0.59959,0.59958,0.59568,0.59251,0.58879,0.57147,0.60259,0.77487,0.84662,0.8638,0.85826,0.68082,0.41789,0.42794,0.45745,0.47676,0.47861,0.48144,0.47405,0.47426,0.48545,0.49651,0.52455,0.52871,0.36079,0.21274,0.18051,0.17351,0.17893,0.19453,0.21165
0.61893,0.61937,0.62235,0.62338,0.62433,0.62767,0.64435,0.66029,0.65859,0.64488,0.6231,0.619,0.63545,0.62248,0.55318,0.44676,0.35467,0.34782,0.3835,0.40191,0.41562,0.41679,0.41315,0.40401,0.40527,0.41419,0.42548,0.44757,0.46802,0.47806,0.48532,0.48975,0.49635,0.49702,0.50091,0.49859,0.49822,0.50492,0.50883,0.50691,0.51151,0.51177,0.50923,0.50978,0.51133,0.50481,0.50341,0.51648,0.52443,0.51831,0.50012,0.48823,0.47797,0.48247,0.48849,0.50004,0.49197,0.49149,0.49032,0.49448,0.50319,0.50649,0.50748,0.51132,0.51633,0.51424,0.49809,0.49691,0.50044,0.50151,0.49863,0.49439,0.49262,0.49391,0.4983,0.50318,0.49623,0.47688,0.469,0.45394,0.43479,0.42191,0.45162,0.51423,0.56278,0.60322,0.62105,0.63202,0.63027,0.62303,0.62303,0.62391,0.62067,0.61816,0.61227,0.61292,0.61066,0.60748,0.61267,0.60472,0.59723,0.59171,0.58,0.56188,0.67159,0.81936,0.85232,0.87049,0.82708,0.55296,0.41374,0.44687,0.46409,0.4757,0.47863,0.47625,0.47901,0.48933,0.51144,0.5227,0.35702,0.17654,0.17334,0.17998,0.18373,0.19602,0.19719,0.21693
0.62095,0.61855,0.62381,0.63021,0.63215,0.64274,0.65899,0.66164,0.65828,0.6397,0.62179,0.62067,0.63397,0.61834,0.55202,0.44681,0.3567,0.3594,0.38396,0.39898,0.4144,0.41457,0.40941,0.40054,0.40061,0.40999,0.42968,0.44696,0.46299,0.47741,0.47959,0.48634,0.49312,0.50094,0.50043,0.50398,0.49782,0.49776,0.50038,0.51006,0.51068,0.50615,0.51132,0.50788,0.50774,0.51163,0.50447,0.50895,0.51763,0.50751,0.49857,0.48748,0.48306,0.47657,0.47964,0.48982,0.49586,0.48736,0.48464,0.4845,0.49448,0.50698,0.50777,0.50703,0.51841,0.50897,0.50225,0.49941,0.50311,0.49892,0.49683,0.49419,0.49526,0.49274,0.49809,0.49909,0.49478,0.48115,0.46751,0.44655,0.43613,0.42278,0.45219,0.50515,0.54873,0.5881,0.61009,0.62136,0.62713,0.61925,0.61895,0.62411,0.61924,0.61452,0.61559,0.61396,0.6149,0.60944,0.6104,0.6097,0.60482,0.59784,0.58944,0.564,0.5732,0.74664,0.84053,0.86718,0.87662,0.7584,0.46266,0.41691,0.44941,0.46153,0.47881,0.48097,0.49085,0.50963,0.51707,0.36371,0.18281,0.16733,0.19854,0.19966,0.20288,0.20107,0.19902,0.20938
0.62829,0.62415,0.63439,0.634,0.64448,0.65758,0.65496,0.65022,0.64647,0.63055,0.61904,0.62687,0.63215,0.61227,0.54572,0.44305,0.34066,0.3431,0.38021,0.4016,0.40603,0.39973,0.40167,0.40132,0.4043,0.40707,0.42948,0.44831,0.46098,0.47116,0.46993,0.48287,0.48672,0.4958,0.49288,0.50249,0.49215,0.48751,0.49407,0.50381,0.50439,0.50182,0.4964,0.50326,0.50955,0.51448,0.50603,0.50298,0.5074,0.50016,0.49394,0.491,0.48551,0.47983,0.4835,0.48573,0.48395,0.47196,0.47023,0.4773,0.48834,0.50065,0.50427,0.51181,0.51555,0.50783,0.49889,0.49892,0.50527,0.49975,0.49531,0.49162,0.49232,0.496,0.49464,0.49655,0.49305,0.47815,0.46447,0.46375,0.44471,0.42336,0.44581,0.50066,0.54531,0.57721,0.59726,0.60857,0.61673,0.61862,0.61426,0.6167,0.61447,0.61095,0.61449,0.60605,0.61588,0.61354,0.60907,0.60677,0.60163,0.59051,0.58474,0.57244,0.55054,0.64045,0.81853,0.86317,0.87709,0.85599,0.62321,0.39338,0.42898,0.44795,0.46896,0.48191,0.50748,0.51436,0.35224,0.18001,0.16381,0.18015,0.21265,0.22217,0.21059,0.20143,0.19468,0.18827
